srcid,destid,Day,Month,DayM_cumsum_seatcount,DayM_cumsum_searchcount
2,1,28,11,58.30645161,2396.693548
2,1,28,12,70.48387097,3686.612903
2,1,29,1,29.75806452,1450.564516
2,1,29,2,90.16129032,1868.709677
2,1,29,3,83.38709677,2622.33871
2,1,29,4,165.3225806,4752.983871
2,1,29,5,87.98387097,2431.209677
2,1,29,6,71.77419355,1977.419355
2,1,29,7,51.20967742,1476.290323
2,1,29,8,81.77419355,3052.177419
2,1,29,9,64.83870968,2174.435484
2,1,29,10,151.0483871,14590.8871
2,1,29,11,61.93548387,2418.629032
2,1,29,12,86.69354839,4530
2,1,30,1,21.77419355,966.6129032
2,1,30,3,68.46774194,1880.080645
2,1,30,4,143.3064516,5783.951613
2,1,30,5,84.27419355,2267.177419
2,1,30,6,67.09677419,2227.016129
2,1,30,7,52.17741935,1145.806452
2,1,30,8,67.82258065,2545.483871
2,1,30,9,53.30645161,1868.629032
2,1,30,10,236.8548387,27163.14516
2,1,30,11,76.12903226,3177.580645
2,1,30,12,73.14516129,3625
2,1,31,1,29.67741935,1245.564516
2,1,31,3,78.30645161,2139.516129
2,1,31,5,93.22580645,3251.935484
2,1,31,7,54.91935484,1176.532258
2,1,31,8,69.19354839,2238.306452
2,1,31,10,106.5322581,15815.16129
2,1,31,12,44.75806452,2503.790323
2,14,1,1,50,2331.935484
2,14,1,2,32.17741935,1929.83871
2,14,1,3,87.98387097,2869.274194
2,14,1,4,80.40322581,1930.564516
2,14,1,5,120.6451613,3549.516129
2,14,1,6,133.1451613,3459.112903
2,14,1,7,74.35483871,2019.516129
2,14,1,8,50,1216.209677
2,14,1,9,84.43548387,4383.145161
2,14,1,10,78.38709677,2451.451613
2,14,1,11,105.2419355,5264.274194
2,14,1,12,90.80645161,3476.854839
2,14,2,1,37.66129032,1895.564516
2,14,2,2,51.93548387,2401.532258
2,14,2,3,82.74193548,2875.806452
2,14,2,4,54.59677419,1540.241935
2,14,2,5,80.56451613,2510
2,14,2,6,104.8387097,2439.435484
2,14,2,7,74.91935484,1529.435484
2,14,2,8,63.30645161,2120.322581
2,14,2,9,82.66129032,3090.16129
2,14,2,10,78.5483871,2488.467742
2,14,2,11,162.6612903,6624.758065
2,14,2,12,82.98387097,3014.677419
2,14,3,1,35,1508.548387
2,14,3,2,53.14516129,2109.919355
2,14,3,3,87.66129032,2137.016129
2,14,3,4,67.25806452,1812.983871
2,14,3,5,111.8548387,4958.548387
2,14,3,6,98.14516129,2070.806452
2,14,3,7,51.61290323,1999.758065
2,14,3,8,67.41935484,1803.145161
2,14,3,9,103.7096774,3726.290323
2,14,3,10,66.4516129,2274.032258
2,14,3,11,127.0967742,5666.451613
2,14,3,12,67.25806452,2706.854839
2,14,4,1,43.5483871,2089.758065
2,14,4,2,37.5,1469.516129
2,14,4,3,112.983871,1842.096774
2,14,4,4,74.51612903,1995.403226
2,14,4,5,137.1774194,5086.854839
2,14,4,6,66.37096774,1339.274194
2,14,4,7,60.48387097,1848.467742
2,14,4,8,72.09677419,2060.483871
2,14,4,9,153.5483871,9007.258065
2,14,4,10,83.5483871,2975.241935
2,14,4,11,128.1451613,6519.112903
2,14,4,12,73.9516129,2309.435484
2,14,5,1,60.08064516,2813.548387
2,14,5,2,34.51612903,1465.241935
2,14,5,3,70.96774194,1459.919355
2,14,5,4,132.983871,5799.919355
2,14,5,5,131.4516129,2995.322581
2,14,5,6,66.69354839,1528.870968
2,14,5,7,82.66129032,2480.322581
2,14,5,8,54.67741935,1884.354839
2,14,5,9,311.2903226,24277.33871
2,14,5,10,78.06451613,2938.467742
2,14,5,11,108.3870968,4251.129032
2,14,5,12,87.25806452,2816.129032
2,14,6,1,62.17741935,2689.919355
2,14,6,2,25.64516129,1177.66129
2,14,6,3,64.03225806,1625.806452
2,14,6,4,140.8870968,5126.048387
2,14,6,5,156.7741935,4306.935484
2,14,6,6,74.03225806,1806.129032
2,14,6,7,82.09677419,2203.306452
2,14,6,8,62.25806452,1445.887097
2,14,6,9,571.6129032,48854.51613
2,14,6,10,70.96774194,2432.983871
2,14,6,11,82.66129032,4053.467742
2,14,6,12,100.6451613,4296.774194
2,14,7,1,45.80645161,1659.274194
2,14,7,2,26.4516129,1222.419355
2,14,7,3,83.30645161,2640.806452
2,14,7,4,108.4677419,3155.564516
2,14,7,5,111.2096774,2074.274194
2,14,7,6,93.87096774,2626.774194
2,14,7,7,100.3225806,2890.16129
2,14,7,8,61.85483871,1413.951613
2,14,7,9,145,6723.709677
2,14,7,10,80.48387097,2310.564516
2,14,7,11,110.2419355,5166.048387
2,14,7,12,96.85483871,3932.33871
2,14,8,1,36.29032258,1281.048387
2,14,8,2,31.12903226,1470.645161
2,14,8,3,104.9193548,3008.870968
2,14,8,4,99.43548387,3204.83871
2,14,8,5,90.96774194,1845.322581
2,14,8,6,97.66129032,2810.967742
2,14,8,7,96.77419355,2237.258065
2,14,8,8,53.62903226,1524.919355
2,14,8,9,87.98387097,3675.725806
2,14,8,10,68.30645161,2009.919355
2,14,8,11,235.5645161,16405.48387
2,14,8,12,100.5645161,3809.758065
2,14,9,1,27.09677419,1584.032258
2,14,9,2,60.08064516,2906.854839
2,14,9,3,83.79032258,2676.854839
2,14,9,4,87.41935484,2366.290323
2,14,9,5,104.8387097,2865.483871
2,14,9,6,116.5322581,2031.209677
2,14,9,7,67.25806452,1774.354839
2,14,9,8,100.7258065,2723.306452
2,14,9,9,84.27419355,3341.774194
2,14,9,10,74.19354839,2197.983871
2,14,9,11,455.8064516,30713.62903
2,14,9,12,93.38709677,3121.854839
2,14,10,1,33.14516129,1978.306452
2,14,10,2,60.16129032,2636.290323
2,14,10,3,84.03225806,1957.580645
2,14,10,4,82.5,2488.870968
2,14,10,5,126.9354839,4413.387097
2,14,10,6,97.41935484,1955.564516
2,14,10,7,70.88709677,1782.33871
2,14,10,8,89.43548387,2732.258065
2,14,10,9,95.16129032,3779.919355
2,14,10,10,105.8870968,3695.967742
2,14,10,11,820.9677419,63712.41935
2,14,10,12,95.88709677,2749.112903
2,14,11,1,31.29032258,1572.903226
2,14,11,2,42.58064516,1510.080645
2,14,11,3,93.9516129,1716.290323
2,14,11,4,69.11290323,1788.064516
2,14,11,5,122.4193548,4222.5
2,14,11,6,86.77419355,1811.451613
2,14,11,7,68.38709677,1974.354839
2,14,11,8,167.983871,7508.951613
2,14,11,9,75.88709677,3170.483871
2,14,11,10,120.8064516,7152.822581
2,14,11,11,771.2903226,56944.67742
2,14,11,12,88.22580645,2330.16129
2,14,12,1,63.22580645,2809.354839
2,14,12,2,36.77419355,1230.645161
2,14,12,3,72.74193548,1525.241935
2,14,12,4,86.4516129,2899.193548
2,14,12,5,126.7741935,2881.290323
2,14,12,6,83.5483871,1418.387097
2,14,12,7,90.24193548,2965.403226
2,14,12,8,178.0645161,5816.774194
2,14,12,9,57.82258065,2577.016129
2,14,12,10,90.64516129,2944.435484
2,14,12,11,138.9516129,8479.919355
2,14,12,12,77.41935484,2763.467742
2,14,13,1,51.77419355,2490
2,14,13,2,31.77419355,1182.016129
2,14,13,3,67.5,1385.967742
2,14,13,4,95.40322581,3598.467742
2,14,13,5,116.1290323,2474.758065
2,14,13,6,80.96774194,1807.822581
2,14,13,7,97.5,3172.983871
2,14,13,8,104.9193548,3530.403226
2,14,13,9,114.516129,5085.725806
2,14,13,10,88.70967742,3280.887097
2,14,13,11,169.1129032,6707.5
2,14,13,12,100.5645161,4548.145161
2,14,14,1,36.77419355,1508.387097
2,14,14,2,35.72580645,1765.887097
2,14,14,3,77.82258065,1617.983871
2,14,14,4,86.12903226,2642.66129
2,14,14,5,112.5806452,1959.112903
2,14,14,6,117.0967742,3810.967742
2,14,14,7,85.48387097,2407.096774
2,14,14,8,247.5,13482.98387
2,14,14,9,137.0967742,5712.580645
2,14,14,10,100.1612903,3072.5
2,14,14,11,138.6290323,5208.064516
2,14,14,12,113.0645161,4804.677419
2,14,15,1,25.96774194,1335.403226
2,14,15,2,51.61290323,2791.854839
2,14,15,3,99.27419355,3024.516129
2,14,15,4,82.33870968,2032.580645
2,14,15,5,96.0483871,2082.741935
2,14,15,6,112.7419355,3113.629032
2,14,15,7,72.98387097,2050
2,14,15,8,174.1935484,5759.274194
2,14,15,9,281.9354839,19773.70968
2,14,15,10,72.74193548,2187.983871
2,14,15,11,148.7096774,5616.532258
2,14,15,12,128.4677419,5126.693548
2,14,16,1,30.56451613,1338.548387
2,14,16,2,88.70967742,4406.048387
2,14,16,3,137.983871,2768.064516
2,14,16,4,72.41935484,1785.967742
2,14,16,5,102.5806452,2504.516129
2,14,16,6,86.61290323,1904.193548
2,14,16,7,62.01612903,1653.870968
2,14,16,8,116.4516129,3779.758065
2,14,16,9,451.2903226,23345.56452
2,14,16,10,60.40322581,1833.306452
2,14,16,11,135.3225806,4770.967742
2,14,16,12,160.2419355,4935.16129
2,14,17,1,36.85483871,1369.193548
2,14,17,2,65.72580645,3955.725806
2,14,17,3,97.74193548,2331.129032
2,14,17,4,67.5,2092.66129
2,14,17,5,100.9677419,3184.758065
2,14,17,6,80.96774194,1730.080645
2,14,17,7,52.33870968,1594.193548
2,14,17,8,105.6451613,4499.032258
2,14,17,9,266.5322581,13252.25806
2,14,17,10,64.27419355,1971.209677
2,14,17,11,103.3064516,4184.354839
2,14,17,12,147.3387097,4790.967742
2,14,18,1,34.35483871,1405.806452
2,14,18,2,41.77419355,2053.064516
2,14,18,3,100,1702.66129
2,14,18,4,76.12903226,2412.016129
2,14,18,5,104.2741935,2947.258065
2,14,18,6,69.43548387,1493.306452
2,14,18,7,69.67741935,1861.532258
2,14,18,8,92.98387097,3317.016129
2,14,18,9,271.6129032,16100.8871
2,14,18,10,82.09677419,3292.258065
2,14,18,11,79.27419355,3535.806452
2,14,18,12,105.1612903,3456.290323
2,14,19,1,60.96774194,2787.822581
2,14,19,2,42.01612903,1047.580645
2,14,19,3,78.06451613,1283.870968
2,14,19,4,98.5483871,3941.129032
2,14,19,5,128.3064516,2591.854839
2,14,19,6,70.56451613,1378.951613
2,14,19,7,84.03225806,2497.177419
2,14,19,8,86.77419355,2825.483871
2,14,19,9,90.32258065,3533.306452
2,14,19,10,96.29032258,3585.403226
2,14,19,11,159.9193548,11243.14516
2,14,19,12,117.5806452,3678.467742
2,14,20,1,54.43548387,2613.629032
2,14,20,2,30.48387097,1017.419355
2,14,20,3,74.03225806,1926.290323
2,14,20,4,125,4362.580645
2,14,20,5,143.8709677,2322.258065
2,14,20,6,79.75806452,1600.322581
2,14,20,7,76.37096774,2162.258065
2,14,20,8,72.33870968,1917.5
2,14,20,9,123.7096774,4772.33871
2,14,20,10,192.9032258,7998.790323
2,14,20,11,93.30645161,4261.451613
2,14,20,12,154.7580645,7212.096774
2,14,21,1,51.12903226,1705.887097
2,14,21,2,54.51612903,1612.66129
2,14,21,3,102.983871,3006.209677
2,14,21,4,131.9354839,3490.887097
2,14,21,5,92.90322581,2173.064516
2,14,21,6,91.61290323,2307.822581
2,14,21,7,72.90322581,2291.532258
2,14,21,8,64.03225806,1614.032258
2,14,21,9,127.4193548,5472.016129
2,14,21,10,174.9193548,6323.870968
2,14,21,11,72.98387097,2156.290323
2,14,21,12,173.4677419,7913.790323
2,14,22,1,33.70967742,1246.451613
2,14,22,2,44.91935484,1944.435484
2,14,22,3,139.2741935,7418.790323
2,14,22,4,97.09677419,2686.209677
2,14,22,5,106.1290323,2335.483871
2,14,22,6,98.5483871,2006.370968
2,14,22,7,81.20967742,1964.758065
2,14,22,8,65.72580645,1684.032258
2,14,22,9,131.2903226,5436.612903
2,14,22,10,87.90322581,3674.112903
2,14,22,11,91.69354839,3562.096774
2,14,22,12,205.483871,11588.70968
2,14,23,1,37.90322581,1582.419355
2,14,23,2,66.69354839,3776.532258
2,14,23,3,115.483871,4648.629032
2,14,23,4,87.09677419,1954.193548
2,14,23,5,101.4516129,1989.919355
2,14,23,6,96.37096774,1726.693548
2,14,23,7,47.90322581,1390.322581
2,14,23,8,70.64516129,2145.725806
2,14,23,9,80.08064516,2862.258065
2,14,23,10,112.4193548,3607.741935
2,14,23,11,90.64516129,3441.935484
2,14,23,12,241.2903226,11796.04839
2,14,24,1,61.20967742,4079.677419
2,14,24,2,50.72580645,2871.290323
2,14,24,3,100.2419355,2196.612903
2,14,24,4,95.40322581,2070.080645
2,14,24,5,116.7741935,3385.16129
2,14,24,6,105.4032258,1667.258065
2,14,24,7,57.01612903,1838.064516
2,14,24,8,91.0483871,2526.612903
2,14,24,9,69.43548387,2464.83871
2,14,24,10,111.6935484,4522.983871
2,14,24,11,100.0806452,4006.532258
2,14,24,12,192.983871,8364.677419
2,14,25,1,168.7096774,14957.33871
2,14,25,2,45,1856.370968
2,14,25,3,79.75806452,1859.112903
2,14,25,4,80.96774194,2997.5
2,14,25,5,117.6612903,3350.241935
2,14,25,6,60.08064516,1344.516129
2,14,25,7,48.30645161,1342.33871
2,14,25,8,87.09677419,3064.354839
2,14,25,9,50.48387097,1706.129032
2,14,25,10,220.4032258,13529.75806
2,14,25,11,90.80645161,3885.483871
2,14,25,12,140.8064516,5990.806452
2,14,26,1,115.1612903,6538.709677
2,14,26,2,26.85483871,1332.258065
2,14,26,3,80.48387097,1815.080645
2,14,26,4,124.4354839,4245.322581
2,14,26,5,114.2741935,2368.467742
2,14,26,6,66.93548387,1538.306452
2,14,26,7,65.64516129,2153.387097
2,14,26,8,95.48387097,2661.209677
2,14,26,9,66.37096774,2268.306452
2,14,26,10,241.8548387,13857.09677
2,14,26,11,82.66129032,3310
2,14,26,12,123.9516129,4844.112903
2,14,27,1,38.14516129,2267.822581
2,14,27,2,30.96774194,1029.758065
2,14,27,3,75.48387097,1645
2,14,27,4,121.7741935,4461.370968
2,14,27,5,132.7419355,2228.225806
2,14,27,6,88.46774194,1969.354839
2,14,27,7,47.90322581,1470.967742
2,14,27,8,80,2334.516129
2,14,27,9,130.8064516,7428.064516
2,14,27,10,195.0806452,8345
2,14,27,11,75.48387097,2833.709677
2,14,27,12,125.2419355,5499.83871
2,14,28,1,61.61290323,1978.790323
2,14,28,2,31.77419355,1501.532258
2,14,28,3,84.51612903,2350.16129
2,14,28,4,176.5322581,4324.596774
2,14,28,5,89.27419355,2434.516129
2,14,28,6,135.5645161,3417.096774
2,14,28,7,63.30645161,2058.064516
2,14,28,8,69.19354839,2069.032258
2,14,28,9,94.51612903,3629.677419
2,14,28,10,158.2258065,7451.370968
2,14,28,11,77.74193548,2878.467742
2,14,28,12,143.2258065,5841.612903
2,14,29,1,41.69354839,1471.048387
2,14,29,2,77.74193548,2722.096774
2,14,29,3,102.3387097,2703.870968
2,14,29,4,232.2580645,4708.548387
2,14,29,5,103.8709677,2274.758065
2,14,29,6,88.9516129,2319.032258
2,14,29,7,53.46774194,1564.354839
2,14,29,8,88.38709677,2670.403226
2,14,29,9,104.1935484,3840.967742
2,14,29,10,208.7096774,12417.90323
2,14,29,11,79.83870968,3610.564516
2,14,29,12,143.5483871,6171.209677
2,14,30,1,37.33870968,1195.564516
2,14,30,3,77.17741935,2599.919355
2,14,30,4,172.4193548,5738.306452
2,14,30,5,81.69354839,2071.854839
2,14,30,6,79.83870968,2082.5
2,14,30,7,52.09677419,1255.241935
2,14,30,8,100.483871,3527.5
2,14,30,9,94.11290323,3302.983871
2,14,30,10,405.2419355,35782.5
2,14,30,11,77.33870968,3780.16129
2,14,30,12,158.7903226,6277.419355
2,14,31,1,40.64516129,1648.306452
2,14,31,3,86.4516129,2182.096774
2,14,31,5,132.4193548,3758.548387
2,14,31,7,51.53225806,1289.435484
2,14,31,8,99.19354839,4016.774194
2,14,31,10,220.5645161,17935
2,14,31,12,96.77419355,4246.854839
2,16,1,1,55,3182.016129
2,16,1,2,31.93548387,1672.016129
2,16,1,3,92.33870968,2808.306452
2,16,1,4,61.69354839,1988.790323
2,16,1,5,81.20967742,3306.048387
2,16,1,6,80.40322581,2954.83871
2,16,1,7,81.69354839,2581.129032
2,16,1,8,58.06451613,1857.5
2,16,1,9,106.0483871,5025.564516
2,16,1,10,90.16129032,3191.935484
2,16,1,11,93.62903226,6179.677419
2,16,1,12,93.62903226,4575
2,16,2,1,40.32258065,2622.66129
2,16,2,2,52.09677419,2842.33871
2,16,2,3,73.38709677,2242.177419
2,16,2,4,63.46774194,2119.919355
2,16,2,5,67.33870968,2591.451613
2,16,2,6,98.22580645,3275.725806
2,16,2,7,69.19354839,2297.258065
2,16,2,8,72.90322581,2290.241935
2,16,2,9,70.48387097,3289.596774
2,16,2,10,72.01612903,2865.887097
2,16,2,11,133.8709677,8060.806452
2,16,2,12,74.51612903,3443.709677
2,16,3,1,34.51612903,1829.596774
2,16,3,2,43.46774194,1976.532258
2,16,3,3,99.35483871,2861.532258
2,16,3,4,59.19354839,1982.983871
2,16,3,5,85.88709677,3318.387097
2,16,3,6,76.20967742,3035.080645
2,16,3,7,52.33870968,2067.903226
2,16,3,8,67.17741935,2016.209677
2,16,3,9,89.03225806,3867.741935
2,16,3,10,55.88709677,2128.225806
2,16,3,11,117.0967742,9879.516129
2,16,3,12,69.75806452,2869.83871
2,16,4,1,41.12903226,1788.225806
2,16,4,2,36.61290323,1348.951613
2,16,4,3,70.88709677,2292.66129
2,16,4,4,65.16129032,2276.612903
2,16,4,5,73.22580645,3077.903226
2,16,4,6,70.80645161,2005.241935
2,16,4,7,64.91935484,2336.693548
2,16,4,8,99.03225806,3664.193548
2,16,4,9,114.9193548,5127.580645
2,16,4,10,77.01612903,3104.516129
2,16,4,11,113.5483871,10017.25806
2,16,4,12,86.61290323,3035.645161
2,16,5,1,45.64516129,3270.403226
2,16,5,2,22.98387097,1028.629032
2,16,5,3,75.32258065,2172.33871
2,16,5,4,102.983871,5389.677419
2,16,5,5,84.03225806,3386.532258
2,16,5,6,65.80645161,1995
2,16,5,7,82.74193548,3025.967742
2,16,5,8,70.56451613,2852.580645
2,16,5,9,148.6290323,7283.145161
2,16,5,10,63.38709677,2782.177419
2,16,5,11,130.483871,8481.370968
2,16,5,12,78.9516129,3166.129032
2,16,6,1,33.70967742,2542.177419
2,16,6,2,28.87096774,1143.709677
2,16,6,3,74.51612903,1902.903226
2,16,6,4,93.38709677,3729.919355
2,16,6,5,76.77419355,2544.274194
2,16,6,6,73.22580645,1885.564516
2,16,6,7,71.0483871,2047.258065
2,16,6,8,80,2067.903226
2,16,6,9,222.0967742,11265.32258
2,16,6,10,84.91935484,3060.403226
2,16,6,11,112.5,8609.677419
2,16,6,12,107.6612903,4951.935484
2,16,7,1,36.20967742,2440.967742
2,16,7,2,27.98387097,1485.322581
2,16,7,3,94.27419355,3197.016129
2,16,7,4,84.11290323,2962.258065
2,16,7,5,72.82258065,2023.225806
2,16,7,6,102.3387097,3205.483871
2,16,7,7,98.5483871,2724.83871
2,16,7,8,53.30645161,1835.806452
2,16,7,9,101.4516129,4378.790323
2,16,7,10,59.75806452,2618.225806
2,16,7,11,155.483871,14470.96774
2,16,7,12,84.75806452,3641.370968
2,16,8,1,27.01612903,1467.66129
2,16,8,2,38.62903226,1502.983871
2,16,8,3,82.33870968,2859.919355
2,16,8,4,66.93548387,2535.725806
2,16,8,5,82.98387097,2825.887097
2,16,8,6,79.91935484,2461.774194
2,16,8,7,75.56451613,2292.983871
2,16,8,8,63.79032258,2097.983871
2,16,8,9,102.5,4920
2,16,8,10,72.74193548,2554.758065
2,16,8,11,425.8870968,43572.98387
2,16,8,12,113.7096774,4331.048387
2,16,9,1,28.9516129,1359.677419
2,16,9,2,60.96774194,2897.096774
2,16,9,3,62.90322581,1968.225806
2,16,9,4,74.43548387,2067.419355
2,16,9,5,104.2741935,4124.274194
2,16,9,6,119.3548387,2983.225806
2,16,9,7,64.59677419,2256.532258
2,16,9,8,119.0322581,3827.822581
2,16,9,9,147.7419355,5707.580645
2,16,9,10,77.98387097,2786.129032
2,16,9,11,752.5806452,71480
2,16,9,12,88.5483871,3825.483871
2,16,10,1,37.33870968,2541.048387
2,16,10,2,47.25806452,2374.516129
2,16,10,3,100.483871,2857.580645
2,16,10,4,73.87096774,2435.564516
2,16,10,5,152.7419355,7272.66129
2,16,10,6,78.70967742,2803.870968
2,16,10,7,82.66129032,2175.887097
2,16,10,8,96.20967742,3502.419355
2,16,10,9,104.5967742,4531.532258
2,16,10,10,104.6774194,4141.129032
2,16,10,11,1009.919355,97112.98387
2,16,10,12,92.58064516,3575.564516
2,16,11,1,32.09677419,2190.483871
2,16,11,2,34.67741935,1887.983871
2,16,11,3,60.64516129,1964.758065
2,16,11,4,66.85483871,2246.129032
2,16,11,5,101.9354839,4758.225806
2,16,11,6,84.67741935,1990.080645
2,16,11,7,73.38709677,2417.096774
2,16,11,8,213.5483871,9693.145161
2,16,11,9,63.46774194,2459.677419
2,16,11,10,172.3387097,7861.129032
2,16,11,11,585.483871,47002.66129
2,16,11,12,78.87096774,3057.016129
2,16,12,1,59.83870968,3703.064516
2,16,12,2,41.61290323,1538.064516
2,16,12,3,57.82258065,1740.725806
2,16,12,4,76.69354839,3341.370968
2,16,12,5,116.5322581,3761.532258
2,16,12,6,75,2006.935484
2,16,12,7,100.7258065,3674.83871
2,16,12,8,168.3064516,6338.709677
2,16,12,9,79.11290323,3306.935484
2,16,12,10,62.17741935,2594.032258
2,16,12,11,98.5483871,7188.709677
2,16,12,12,93.5483871,3269.435484
2,16,13,1,35.32258065,2624.274194
2,16,13,2,33.46774194,1441.451613
2,16,13,3,56.29032258,1784.435484
2,16,13,4,85.80645161,3168.870968
2,16,13,5,71.77419355,2594.354839
2,16,13,6,67.90322581,1982.741935
2,16,13,7,68.30645161,2610.16129
2,16,13,8,150.5645161,4741.693548
2,16,13,9,126.6935484,6407.258065
2,16,13,10,86.93548387,4069.758065
2,16,13,11,158.2258065,6524.354839
2,16,13,12,126.0483871,5471.129032
2,16,14,1,35.48387097,1609.032258
2,16,14,2,33.38709677,1694.758065
2,16,14,3,64.19354839,1714.193548
2,16,14,4,85.88709677,2528.306452
2,16,14,5,81.53225806,2168.790323
2,16,14,6,97.17741935,3803.387097
2,16,14,7,104.9193548,3123.629032
2,16,14,8,327.016129,17071.6129
2,16,14,9,88.5483871,4131.612903
2,16,14,10,55.96774194,2531.532258
2,16,14,11,158.2258065,6678.306452
2,16,14,12,102.6612903,4925
2,16,15,1,23.06451613,1296.129032
2,16,15,2,42.01612903,1910.887097
2,16,15,3,91.61290323,3439.193548
2,16,15,4,63.79032258,2364.83871
2,16,15,5,69.59677419,2178.709677
2,16,15,6,80.48387097,2922.5
2,16,15,7,59.59677419,2405.241935
2,16,15,8,105,5725.887097
2,16,15,9,168.6290323,8456.532258
2,16,15,10,57.25806452,2347.66129
2,16,15,11,129.7580645,7215.403226
2,16,15,12,134.8387097,6403.145161
2,16,16,1,21.61290323,1164.112903
2,16,16,2,68.14516129,4158.951613
2,16,16,3,70.88709677,2809.354839
2,16,16,4,69.43548387,2173.467742
2,16,16,5,75.48387097,2264.83871
2,16,16,6,84.83870968,2216.290323
2,16,16,7,56.29032258,1784.596774
2,16,16,8,130.8870968,5742.33871
2,16,16,9,161.5322581,7257.580645
2,16,16,10,52.74193548,2352.419355
2,16,16,11,98.46774194,5666.290323
2,16,16,12,109.7580645,5325.806452
2,16,17,1,31.77419355,1437.983871
2,16,17,2,40.88709677,3064.83871
2,16,17,3,103.7096774,2921.370968
2,16,17,4,72.98387097,2547.258065
2,16,17,5,85.64516129,3155.887097
2,16,17,6,64.03225806,1981.451613
2,16,17,7,52.41935484,1639.274194
2,16,17,8,110.6451613,6047.983871
2,16,17,9,106.7741935,5181.612903
2,16,17,10,55,2704.274194
2,16,17,11,103.8709677,5087.983871
2,16,17,12,99.19354839,4353.225806
2,16,18,1,31.69354839,1822.822581
2,16,18,2,33.87096774,1766.532258
2,16,18,3,69.27419355,2240.16129
2,16,18,4,63.14516129,2701.209677
2,16,18,5,74.91935484,2801.532258
2,16,18,6,62.17741935,1656.129032
2,16,18,7,60.72580645,1900.16129
2,16,18,8,97.25806452,4887.983871
2,16,18,9,120.5645161,5046.693548
2,16,18,10,97.82258065,3825.403226
2,16,18,11,87.5,4119.516129
2,16,18,12,108.1451613,3127.66129
2,16,19,1,42.90322581,2570.322581
2,16,19,2,39.35483871,1421.048387
2,16,19,3,64.67741935,1975.483871
2,16,19,4,101.6129032,5182.580645
2,16,19,5,88.9516129,3118.709677
2,16,19,6,70.24193548,1762.258065
2,16,19,7,89.27419355,3073.467742
2,16,19,8,90.64516129,4106.854839
2,16,19,9,76.61290323,3364.112903
2,16,19,10,86.77419355,4085.725806
2,16,19,11,137.1774194,7380.806452
2,16,19,12,119.5967742,3640.564516
2,16,20,1,39.35483871,2249.435484
2,16,20,2,26.77419355,1351.209677
2,16,20,3,61.61290323,2167.741935
2,16,20,4,80.72580645,4358.870968
